iter	Passed	Remaining
5033	246712	243380
5034	246757	243326
5035	246813	243284
5036	246861	243234
5037	246908	243183
5038	246965	243142
5039	247008	243087
5040	247044	243025
5041	247092	242976
5042	247137	242923
5043	247183	242870
5044	247229	242819
5045	247271	242763
5046	247320	242714
5047	247355	242651
5048	247400	242598
5049	247445	242545
5050	247491	242493
5051	247546	242450
5052	247595	242401
5053	247690	242398
5054	247750	242358
5055	247789	242300
5056	247855	242267
5057	247891	242206
5058	247942	242159
5059	247988	242107
5060	248032	242053
5061	248073	241996
5062	248118	241944
5063	248164	241892
5064	248206	241836
5065	248245	241777
5066	248289	241722
5067	248331	241667
5068	248380	241618
5069	248429	241569
5070	248483	241525
5071	248526	241471
5072	248565	241412
5073	248616	241364
5074	248661	241311
5075	248700	241253
5076	248738	241193
5077	248772	241129
5078	248817	241077
5079	248866	241028
5080	248906	240970
5081	248953	240919
5082	248993	240861
5083	249035	240806
5084	249070	240743
5085	249110	240686
5086	249149	240627
5087	249195	240575
5088	249237	240519
5089	249277	240462
5090	249316	240403
5091	249361	240350
5092	249401	240293
5093	249441	240235
5094	249486	240182
5095	249528	240127
5096	249568	240069
5097	249612	240015
5098	249660	239965
5099	249702	239910
5100	249738	239848
5101	249778	239791
5102	249817	239733
5103	249865	239682
5104	249909	239629
5105	249951	239573
5106	249993	239517
5107	250035	239462
5108	250076	239405
5109	250116	239347
5110	250160	239294
5111	250200	239237
5112	250240	239179
5113	250280	239121
5114	250329	239073
5115	250368	239015
5116	250407	238956
5117	250446	238898
5118	250489	238843
5119	250537	238793
5120	250580	238738
5121	250627	238688
5122	250671	238634
5123	250712	238577
5124	250766	238533
5125	250810	238480
5126	250847	238419
5127	250887	238363
5128	250923	238301
5129	250976	238256
5130	251016	238198
5131	251058	238143
5132	251105	238092
5133	251150	238040
5134	251185	237978
5135	251226	237922
5136	251268	237865
5137	251309	237809
5138	251347	237750
5139	251385	237691
5140	251426	237634
5141	251470	237581
5142	251507	237521
5143	251541	237458
5144	251581	237400
5145	251627	237349
5146	251669	237294
5147	251710	237237
5148	251753	237183
5149	251797	237129
5150	251848	237082
5151	251893	237030
5152	251929	236969
5153	251967	236909
5154	252008	236853
5155	252049	236797
5156	252087	236738
5157	252131	236684
5158	252170	236626
5159	252209	236568
5160	252251	236513
5161	252306	236469
5162	252352	236418
5163	252395	236364
5164	252439	236311
5165	252487	236261
5166	252548	236223
5167	252591	236168
5168	252650	236129
5169	252707	236088
5170	252748	236032
5171	252792	235978
5172	252844	235932
5173	252894	235885
5174	252936	235829
5175	252990	235785
5176	253029	235727
5177	253078	235679
5178	253123	235626
5179	253166	235571
5180	253207	235515
5181	253257	235467
5182	253298	235411
5183	253333	235350
5184	253382	235301
5185	253423	235245
5186	253469	235193
5187	253513	235139
5188	253558	235087
5189	253604	235036
5190	253651	234985
5191	253700	234936
5192	253746	234885
5193	253793	234835
5194	253831	234775
5195	253878	234724
5196	253923	234672
5197	253967	234619
5198	254008	234563
5199	254047	234505
5200	254087	234448
5201	254135	234398
5202	254175	234341
5203	254234	234302
5204	254286	234256
5205	254333	234205
5206	254376	234151
5207	254417	234095
5208	254464	234044
5209	254510	233993
5210	254550	233936
5211	254593	233882
5212	254636	233828
5213	254679	233773
5214	254736	233732
5215	254781	233679
5216	254816	233618
5217	254856	233561
5218	254899	233507
5219	254947	233457
5220	254988	233401
5221	255030	233346
5222	255075	233293
5223	255115	233237
5224	255164	233188
5225	255205	233132
5226	255245	233075
5227	255283	233017
5228	255335	232970
5229	255376	232914
5230	255422	232864
5231	255462	232807
5232	255512	232759
5233	255552	232702
5234	255603	232655
5235	255644	232599
5236	255685	232543
5237	255727	232488
5238	255777	232440
5239	255822	232388
5240	255864	232333
5241	255902	232275
5242	255946	232221
5243	255983	232162
5244	256022	232104
5245	256064	232049
5246	256107	231995
5247	256143	231935
5248	256185	231880
5249	256222	231819
5250	256265	231766
5251	256304	231708
5252	256349	231656
5253	256394	231604
5254	256437	231549
5255	256478	231494
5256	256522	231441
5257	256566	231387
5258	256607	231332
5259	256649	231276
5260	256691	231222
5261	256742	231175
5262	256784	231120
5263	256830	231069
5264	256866	231009
5265	256903	230950
5266	256943	230892
5267	256982	230835
5268	257021	230777
5269	257071	230730
5270	257117	230679
5271	257164	230628
5272	257205	230573
5273	257237	230509
5274	257275	230450
5275	257322	230400
5276	257369	230349
5277	257416	230299
5278	257457	230243
5279	257519	230206
5280	257572	230162
5281	257618	230110
5282	257674	230068
5283	257735	230030
5284	257783	229981
5285	257827	229927
5286	257876	229879
5287	257917	229823
5288	257956	229765
5289	257994	229707
5290	258045	229660
5291	258092	229610
5292	258131	229553
5293	258182	229506
5294	258226	229453
5295	258266	229396
5296	258306	229340
5297	258338	229276
5298	258386	229227
5299	258452	229193
5300	258496	229141
5301	258535	229083
5302	258573	229025
5303	258615	228970
5304	258662	228920
5305	258705	228865
5306	258751	228815
5307	258792	228759
5308	258849	228718
5309	258889	228661
5310	258934	228609
5311	258978	228556
5312	259038	228517
5313	259079	228461
5314	259127	228412
5315	259174	228362
5316	259213	228304
5317	259258	228252
5318	259308	228204
5319	259354	228153
5320	259401	228103
5321	259449	228054
5322	259490	227998
5323	259529	227941
5324	259576	227890
5325	259615	227833
5326	259660	227781
5327	259702	227727
5328	259756	227682
5329	259802	227631
5330	259856	227587
5331	259905	227538
5332	259951	227487
5333	260000	227439
5334	260040	227383
5335	260090	227335
5336	260139	227286
5337	260180	227231
5338	260226	227180
5339	260266	227124
5340	260307	227068
5341	260352	227016
5342	260399	226966
5343	260443	226913
5344	260498	226870
5345	260540	226815
5346	260588	226765
5347	260636	226716
5348	260675	226659
5349	260721	226608
5350	260770	226559
5351	260819	226511
5352	260861	226456
5353	260908	226406
5354	260955	226356
5355	260993	226298
5356	261038	226245
5357	261075	226187
5358	261117	226132
5359	261155	226074
5360	261206	226028
5361	261253	225978
5362	261291	225919
5363	261345	225875
5364	261384	225818
5365	261427	225764
5366	261468	225709
5367	261504	225649
5368	261545	225594
5369	261601	225552
5370	261635	225491
5371	261682	225440
5372	261736	225396
5373	261781	225344
5374	261821	225288
5375	261861	225232
5376	261904	225178
5377	261952	225129
5378	261995	225075
5379	262038	225022
5380	262086	224972
5381	262127	224917
5382	262165	224859
5383	262202	224800
5384	262254	224754
5385	262303	224706
5386	262346	224652
5387	262398	224606
5388	262450	224561
5389	262502	224514
5390	262559	224473
5391	262613	224429
5392	262669	224386
5393	262714	224334
5394	262763	224286
5395	262804	224231
5396	262845	224176
5397	262890	224124
5398	262940	224076
5399	262985	224024
5400	263024	223968
5401	263064	223911
5402	263099	223851
5403	263151	223804
5404	263212	223767
5405	263266	223723
5406	263317	223675
5407	263374	223634
5408	263426	223588
5409	263466	223532
5410	263515	223484
5411	263563	223434
5412	263608	223382
5413	263663	223339
5414	263707	223287
5415	263757	223239
5416	263806	223190
5417	263853	223140
5418	263911	223099
5419	263960	223051
5420	263998	222993
5421	264046	222944
5422	264092	222893
5423	264132	222837
5424	264175	222783
5425	264216	222728
5426	264263	222678
5427	264303	222622
5428	264355	222576
5429	264410	222532
5430	264455	222481
5431	264517	222444
5432	264570	222399
5433	264607	222340
5434	264656	222292
5435	264710	222247
5436	264754	222195
5437	264800	222144
5438	264852	222098
5439	264895	222044
5440	264938	221991
5441	264979	221936
5442	265029	221888
5443	265071	221834
5444	265131	221795
5445	265184	221750
5446	265227	221696
5447	265264	221637
5448	265315	221591
5449	265367	221545
5450	265423	221502
5451	265461	221445
5452	265501	221388
5453	265541	221333
5454	265587	221282
5455	265630	221229
5456	265680	221181
5457	265734	221137
5458	265781	221086
5459	265820	221030
5460	265863	220976
5461	265908	220924
5462	265953	220873
5463	265998	220821
5464	266043	220769
5465	266089	220719
5466	266135	220667
5467	266180	220616
5468	266234	220571
5469	266271	220513
5470	266329	220472
5471	266373	220420
5472	266422	220371
5473	266461	220314
5474	266509	220266
5475	266555	220215
5476	266597	220160
5477	266636	220103
5478	266674	220046
5479	266722	219997
5480	266764	219942
5481	266806	219888
5482	266852	219837
5483	266894	219783
5484	266936	219729
5485	266985	219681
5486	267034	219633
5487	267076	219578
5488	267113	219520
5489	267163	219472
5490	267201	219415
5491	267235	219355
5492	267275	219299
5493	267317	219244
5494	267359	219190
5495	267401	219136
5496	267458	219095
5497	267509	219047
5498	267558	218999
5499	267601	218946
5500	267648	218896
5501	267687	218839
5502	267741	218795
5503	267792	218748
5504	267835	218696
5505	267888	218650
5506	267936	218601
5507	267979	218548
5508	268020	218493
5509	268060	218437
5510	268098	218380
5511	268138	218324
5512	268175	218266
5513	268211	218207
5514	268255	218154
5515	268303	218106
5516	268343	218050
5517	268387	217998
5518	268442	217954
5519	268502	217915
5520	268556	217871
5521	268596	217815
5522	268641	217763
5523	268684	217710
5524	268732	217661
5525	268783	217614
5526	268819	217555
5527	268864	217503
5528	268913	217455
5529	268960	217405
5530	268996	217346
5531	269035	217290
5532	269082	217240
5533	269130	217191
5534	269185	217147
5535	269239	217103
5536	269281	217049
5537	269323	216995
5538	269374	216949
5539	269425	216902
5540	269472	216852
5541	269530	216811
5542	269573	216758
5543	269617	216705
5544	269661	216653
5545	269718	216611
5546	269768	216563
5547	269807	216507
5548	269858	216460
5549	269897	216404
5550	269942	216352
5551	269986	216300
5552	270027	216245
5553	270065	216188
5554	270102	216130
5555	270150	216081
5556	270185	216021
5557	270236	215975
5558	270282	215924
5559	270320	215867
5560	270366	215816
5561	270404	215759
5562	270450	215708
5563	270498	215659
5564	270543	215608
5565	270584	215554
5566	270619	215493
5567	270659	215438
5568	270703	215386
5569	270744	215332
5570	270792	215283
5571	270836	215230
5572	270877	215176
5573	270916	215119
5574	270973	215077
5575	271014	215022
5576	271055	214968
5577	271095	214913
5578	271143	214863
5579	271186	214810
5580	271226	214755
5581	271262	214696
5582	271304	214642
5583	271356	214597
5584	271402	214546
5585	271450	214497
5586	271491	214442
5587	271541	214395
5588	271593	214349
5589	271633	214294
5590	271683	214246
5591	271729	214195
5592	271764	214136
5593	271801	214079
5594	271842	214024
5595	271884	213970
5596	271933	213922
5597	271981	213873
5598	272019	213816
5599	272064	213764
5600	272099	213705
5601	272148	213657
5602	272193	213606
5603	272236	213553
5604	272282	213502
5605	272316	213442
5606	272363	213392
5607	272411	213343
5608	272472	213305
5609	272537	213269
5610	272588	213222
5611	272641	213177
5612	272694	213131
5613	272745	213085
5614	272793	213036
5615	272833	212980
5616	272870	212923
5617	272916	212872
5618	272962	212822
5619	273005	212769
5620	273051	212718
5621	273091	212663
5622	273140	212614
5623	273181	212560
5624	273221	212505
5625	273262	212451
5626	273303	212396
5627	273351	212347
5628	273387	212289
5629	273428	212234
5630	273480	212188
5631	273530	212141
5632	273569	212085
5633	273609	212030
5634	273643	211970
5635	273689	211920
5636	273730	211865
5637	273771	211811
5638	273813	211757
5639	273853	211702
5640	273895	211648
5641	273942	211598
5642	273989	211549
5643	274035	211498
5644	274072	211441
5645	274109	211383
5646	274149	211328
5647	274194	211277
5648	274243	211228
5649	274290	211179
5650	274335	211127
5651	274389	211083
5652	274430	211029
5653	274467	210971
5654	274507	210917
5655	274549	210863
5656	274593	210811
5657	274636	210758
5658	274706	210726
5659	274747	210672
5660	274788	210618
5661	274838	210570
5662	274891	210525
5663	274941	210478
5664	274988	210428
5665	275032	210376
5666	275071	210320
5667	275117	210269
5668	275169	210223
5669	275208	210167
5670	275252	210116
5671	275300	210067
5672	275344	210015
5673	275396	209969
5674	275437	209914
5675	275483	209864
5676	275526	209811
5677	275570	209759
5678	275618	209710
5679	275671	209665
5680	275727	209623
5681	275766	209567
5682	275809	209514
5683	275847	209457
5684	275899	209412
5685	275944	209360
5686	275993	209312
5687	276028	209253
5688	276074	209203
5689	276119	209151
5690	276162	209099
5691	276205	209046
5692	276244	208990
5693	276285	208936
5694	276325	208881
5695	276365	208826
5696	276407	208773
5697	276446	208717
5698	276499	208672
5699	276545	208622
5700	276588	208569
5701	276638	208522
5702	276683	208470
5703	276730	208421
5704	276776	208370
5705	276817	208316
5706	276858	208262
5707	276905	208212
5708	276947	208159
5709	276990	208106
5710	277039	208058
5711	277078	208002
5712	277121	207950
5713	277165	207898
5714	277208	207845
5715	277248	207790
5716	277293	207739
5717	277334	207685
5718	277387	207640
5719	277436	207592
5720	277511	207563
5721	277560	207515
5722	277617	207473
5723	277665	207424
5724	277709	207372
5725	277762	207327
5726	277806	207275
5727	277846	207220
5728	277887	207166
5729	277927	207111
5730	277974	207061
5731	278019	207011
5732	278060	206956
5733	278105	206905
5734	278147	206852
5735	278190	206799
5736	278235	206748
5737	278283	206700
5738	278339	206656
5739	278381	206603
5740	278425	206551
5741	278472	206502
5742	278513	206447
5743	278554	206394
5744	278600	206343
5745	278639	206288
5746	278681	206235
5747	278726	206184
5748	278766	206128
5749	278804	206072
5750	278840	206015
5751	278884	205963
5752	278928	205911
5753	278972	205859
5754	279021	205811
5755	279064	205758
5756	279107	205706
5757	279146	205651
5758	279200	205606
5759	279240	205551
5760	279280	205497
5761	279318	205440
5762	279366	205392
5763	279403	205335
5764	279445	205281
5765	279485	205227
5766	279524	205172
5767	279561	205114
5768	279602	205060
5769	279646	205009
5770	279691	204958
5771	279741	204911
5772	279782	204857
5773	279822	204802
5774	279859	204745
5775	279895	204687
5776	279939	204636
5777	279982	204583
5778	280029	204534
5779	280074	204483
5780	280120	204433
5781	280164	204381
5782	280200	204324
5783	280245	204273
5784	280292	204223
5785	280343	204176
5786	280391	204128
5787	280440	204079
5788	280490	204032
5789	280534	203981
5790	280580	203930
5791	280627	203881
5792	280672	203830
5793	280722	203783
5794	280767	203732
5795	280814	203682
5796	280860	203632
5797	280911	203585
5798	280954	203533
5799	281006	203487
5800	281054	203438
5801	281094	203384
5802	281137	203331
5803	281187	203284
5804	281239	203238
5805	281286	203188
5806	281338	203143
5807	281387	203094
5808	281428	203041
5809	281471	202989
5810	281525	202944
5811	281572	202895
5812	281615	202842
5813	281667	202796
5814	281719	202750
5815	281771	202705
5816	281818	202655
5817	281865	202606
5818	281913	202557
5819	281962	202509
5820	282015	202463
5821	282057	202410
5822	282100	202358
5823	282142	202305
5824	282202	202265
5825	282246	202213
5826	282293	202164
5827	282337	202112
5828	282384	202062
5829	282430	202013
5830	282484	201968
5831	282532	201919
5832	282573	201865
5833	282621	201817
5834	282667	201766
5835	282713	201717
5836	282756	201664
5837	282798	201611
5838	282844	201561
5839	282889	201510
5840	282933	201458
5841	282980	201409
5842	283030	201361
5843	283079	201313
5844	283128	201265
5845	283176	201216
5846	283214	201161
5847	283259	201110
5848	283303	201058
5849	283342	201003
5850	283390	200954
5851	283427	200898
5852	283474	200848
5853	283512	200792
5854	283551	200738
5855	283599	200689
5856	283652	200644
5857	283698	200593
5858	283744	200543
5859	283781	200486
5860	283816	200429
5861	283855	200373
5862	283897	200321
5863	283939	200268
5864	283997	200226
5865	284050	200181
5866	284093	200128
5867	284135	200076
5868	284177	200023
5869	284222	199972
5870	284267	199921
5871	284312	199870
5872	284353	199817
5873	284403	199770
5874	284447	199718
5875	284504	199675
5876	284553	199628
5877	284603	199580
5878	284658	199537
5879	284705	199487
5880	284751	199437
5881	284789	199381
5882	284826	199325
5883	284871	199274
5884	284916	199223
5885	284959	199171
5886	285010	199124
5887	285049	199070
5888	285092	199017
5889	285138	198967
5890	285182	198916
5891	285227	198865
5892	285267	198810
5893	285319	198765
5894	285373	198720
5895	285416	198668
5896	285476	198628
5897	285517	198574
5898	285558	198520
5899	285598	198466
5900	285654	198423
5901	285705	198377
5902	285756	198330
5903	285795	198275
5904	285841	198225
5905	285882	198171
5906	285924	198119
5907	285966	198066
5908	286005	198011
5909	286048	197958
5910	286088	197904
5911	286134	197854
5912	286174	197800
5913	286213	197745
5914	286259	197696
5915	286313	197650
5916	286357	197599
5917	286402	197548
5918	286445	197496
5919	286492	197447
5920	286542	197400
5921	286589	197350
5922	286638	197303
5923	286691	197257
5924	286749	197215
5925	286789	197161
5926	286829	197107
5927	286867	197052
5928	286908	196998
5929	286953	196947
5930	286998	196897
5931	287068	196863
5932	287108	196809
5933	287147	196754
5934	287190	196702
5935	287238	196653
5936	287277	196598
5937	287328	196552
5938	287370	196499
5939	287418	196450
5940	287466	196402
5941	287514	196353
5942	287558	196302
5943	287607	196254
5944	287658	196207
5945	287719	196167
5946	287761	196114
5947	287809	196066
5948	287859	196019
5949	287906	195969
5950	287960	195925
5951	288010	195878
5952	288062	195831
5953	288107	195781
5954	288146	195726
5955	288195	195678
5956	288229	195620
5957	288276	195571
5958	288323	195522
5959	288386	195483
5960	288446	195443
5961	288487	195389
5962	288529	195337
5963	288567	195281
5964	288612	195230
5965	288653	195177
5966	288691	195121
5967	288738	195072
5968	288780	195019
5969	288824	194968
5970	288864	194914
5971	288899	194857
5972	288938	194802
5973	288976	194747
5974	289013	194691
5975	289054	194637
5976	289091	194581
5977	289135	194530
5978	289180	194480
5979	289224	194428
5980	289263	194374
5981	289311	194325
5982	289351	194271
5983	289399	194222
5984	289446	194173
5985	289490	194122
5986	289532	194069
5987	289580	194020
5988	289624	193969
5989	289669	193919
5990	289715	193868
5991	289762	193819
5992	289805	193767
5993	289855	193720
5994	289897	193668
5995	289936	193613
5996	289983	193564
5997	290038	193519
5998	290078	193466
5999	290123	193415
6000	290174	193368
6001	290224	193321
6002	290266	193269
6003	290311	193218
6004	290359	193170
6005	290402	193118
6006	290443	193065
6007	290508	193027
6008	290553	192977
6009	290601	192928
6010	290646	192877
6011	290695	192829
6012	290737	192777
6013	290791	192732
6014	290838	192683
6015	290882	192632
6016	290931	192584
6017	290971	192530
6018	291028	192487
6019	291075	192438
6020	291121	192389
6021	291163	192336
6022	291204	192283
6023	291256	192236
6024	291305	192189
6025	291345	192135
6026	291388	192083
6027	291448	192042
6028	291487	191987
6029	291527	191934
6030	291576	191886
6031	291638	191847
6032	291680	191794
6033	291731	191747
6034	291777	191697
6035	291819	191645
6036	291862	191593
6037	291913	191547
6038	291965	191501
6039	292024	191460
6040	292072	191411
6041	292110	191356
6042	292152	191303
6043	292193	191250
6044	292234	191197
6045	292288	191152
6046	292345	191109
6047	292397	191063
6048	292470	191031
6049	292522	190985
6050	292573	190938
6051	292639	190902
6052	292704	190864
6053	292754	190817
6054	292801	190768
6055	292855	190723
6056	292898	190671
6057	292942	190620
6058	292984	190567
6059	293025	190514
6060	293080	190471
6061	293126	190420
6062	293172	190371
6063	293218	190321
6064	293263	190270
6065	293312	190223
6066	293359	190173
6067	293415	190130
6068	293467	190084
6069	293513	190034
6070	293560	189985
6071	293610	189937
6072	293657	189888
6073	293706	189840
6074	293749	189788
6075	293799	189741
6076	293841	189689
6077	293892	189642
6078	293939	189592
6079	293991	189547
6080	294037	189497
6081	294081	189446
6082	294127	189396
6083	294174	189347
6084	294222	189298
6085	294269	189249
6086	294325	189205
6087	294373	189157
6088	294418	189106
6089	294466	189058
6090	294511	189007
6091	294555	188956
6092	294603	188907
6093	294653	188860
6094	294696	188808
6095	294741	188758
6096	294803	188718
6097	294853	188671
6098	294899	188621
6099	294941	188569
6100	294994	188523
6101	295041	188474
6102	295086	188424
6103	295131	188373
6104	295178	188324
6105	295233	188280
6106	295279	188230
6107	295338	188188
6108	295386	188140
6109	295448	188100
6110	295486	188045
6111	295534	187996
6112	295593	187955
6113	295645	187909
6114	295703	187867
6115	295744	187814
6116	295785	187761
6117	295828	187709
6118	295880	187663
6119	295929	187615
6120	295980	187568
6121	296026	187519
6122	296073	187469
6123	296120	187420
6124	296156	187364
6125	296209	187319
6126	296246	187263
6127	296295	187215
6128	296332	187159
6129	296372	187106
6130	296424	187060
6131	296463	187005
6132	296509	186956
6133	296556	186907
6134	296604	186858
6135	296649	186807
6136	296692	186756
6137	296738	186706
6138	296778	186652
6139	296819	186599
6140	296853	186542
6141	296899	186492
6142	296942	186440
6143	296984	186388
6144	297030	186338
6145	297080	186291
6146	297128	186242
6147	297178	186195
6148	297219	186142
6149	297275	186099
6150	297337	186059
6151	297390	186014
6152	297452	185974
6153	297512	185933
6154	297552	185879
6155	297595	185828
6156	297635	185774
6157	297690	185730
6158	297736	185680
6159	297778	185628
6160	297820	185575
6161	297864	185524
6162	297903	185470
6163	297950	185421
6164	297987	185366
6165	298028	185313
6166	298077	185265
6167	298144	185228
6168	298202	185186
6169	298245	185134
6170	298295	185087
6171	298347	185041
6172	298394	184992
6173	298450	184948
6174	298497	184899
6175	298548	184852
6176	298593	184802
6177	298637	184751
6178	298678	184698
6179	298717	184644
6180	298754	184588
6181	298797	184536
6182	298847	184489
6183	298885	184435
6184	298922	184379
6185	298971	184332
6186	299021	184284
6187	299069	184236
6188	299112	184184
6189	299159	184135
6190	299203	184084
6191	299249	184034
6192	299296	183985
6193	299339	183933
6194	299385	183883
6195	299427	183831
6196	299466	183777
6197	299506	183724
6198	299548	183672
6199	299596	183623
6200	299642	183573
6201	299684	183521
6202	299734	183474
6203	299771	183419
6204	299812	183366
6205	299853	183313
6206	299894	183261
6207	299935	183208
6208	299973	183153
6209	300014	183100
6210	300058	183049
6211	300100	182997
6212	300143	182945
6213	300192	182898
6214	300230	182843
6215	300274	182792
6216	300316	182740
6217	300355	182686
6218	300401	182636
6219	300444	182585
6220	300481	182530
6221	300524	182478
6222	300571	182429
6223	300616	182378
6224	300654	182324
6225	300697	182273
6226	300743	182223
6227	300787	182172
6228	300828	182119
6229	300871	182068
6230	300915	182017
6231	300954	181963
6232	301003	181915
6233	301050	181866
6234	301090	181813
6235	301132	181760
6236	301176	181710
6237	301228	181664
6238	301273	181613
6239	301319	181564
6240	301375	181520
6241	301419	181469
6242	301467	181421
6243	301500	181363
6244	301546	181313
6245	301601	181269
6246	301642	181217
6247	301687	181167
6248	301731	181116
6249	301803	181081
6250	301863	181040
6251	301908	180990
6252	301956	180941
6253	301997	180889
6254	302056	180847
6255	302120	180808
6256	302164	180758
6257	302222	180715
6258	302288	180677
6259	302355	180640
6260	302418	180600
6261	302467	180553
6262	302525	180510
6263	302568	180459
6264	302623	180414
6265	302697	180381
6266	302749	180335
6267	302795	180285
6268	302838	180234
6269	302888	180187
6270	302937	180139
6271	302987	180091
6272	303035	180043
6273	303091	179999
6274	303142	179952
6275	303194	179907
6276	303236	179855
6277	303285	179807
6278	303337	179760
6279	303391	179715
6280	303455	179677
6281	303508	179631
6282	303559	179584
6283	303605	179534
6284	303649	179483
6285	303696	179435
6286	303716	179370
6287	303758	179317
6288	303810	179271
6289	303862	179225
6290	303905	179174
6291	303951	179124
6292	303991	179071
6293	304026	179015
6294	304063	178960
6295	304102	178906
6296	304143	178854
6297	304192	178805
6298	304239	178757
6299	304285	178707
6300	304335	178660
6301	304390	178615
6302	304440	178568
6303	304503	178528
6304	304555	178482
6305	304601	178432
6306	304650	178384
6307	304691	178332
6308	304736	178282
6309	304785	178234
6310	304836	178187
6311	304888	178141
6312	304944	178097
6313	304993	178049
6314	305039	178000
6315	305090	177953
6316	305135	177902
6317	305182	177854
6318	305241	177811
6319	305289	177763
6320	305335	177713
6321	305395	177672
6322	305445	177625
6323	305496	177578
6324	305549	177532
6325	305601	177486
6326	305647	177436
6327	305686	177383
6328	305725	177329
6329	305773	177280
6330	305825	177235
6331	305875	177187
6332	305936	177146
6333	305986	177098
6334	306033	177050
6335	306087	177005
6336	306129	176952
6337	306173	176902
6338	306220	176853
6339	306263	176802
6340	306301	176747
6341	306357	176704
6342	306410	176658
6343	306468	176615
6344	306528	176573
6345	306580	176527
6346	306631	176481
6347	306678	176431
6348	306740	176391
6349	306784	176340
6350	306822	176286
6351	306870	176237
6352	306936	176199
6353	306981	176149
6354	307031	176102
6355	307076	176052
6356	307121	176001
6357	307184	175961
6358	307239	175917
6359	307292	175871
6360	307347	175827
6361	307398	175780
6362	307441	175728
6363	307486	175679
6364	307536	175631
6365	307588	175585
6366	307638	175537
6367	307684	175488
6368	307730	175438
6369	307769	175384
6370	307813	175334
6371	307858	175284
6372	307902	175233
6373	307942	175180
6374	307985	175129
6375	308029	175078
6376	308070	175025
6377	308110	174972
6378	308160	174925
6379	308208	174877
6380	308258	174829
6381	308299	174777
6382	308360	174736
6383	308414	174691
6384	308462	174642
6385	308516	174597
6386	308559	174546
6387	308601	174494
6388	308651	174446
6389	308691	174393
6390	308743	174347
6391	308788	174297
6392	308835	174248
6393	308884	174200
6394	308930	174151
6395	308979	174102
6396	309022	174051
6397	309068	174002
6398	309117	173953
6399	309159	173902
6400	309206	173853
6401	309250	173802
6402	309298	173753
6403	309344	173704
6404	309386	173652
6405	309425	173598
6406	309464	173545
6407	309505	173493
6408	309545	173440
6409	309583	173386
6410	309624	173333
6411	309669	173283
6412	309709	173230
6413	309752	173179
6414	309796	173128
6415	309836	173075
6416	309877	173023
6417	309925	172974
6418	309963	172920
6419	310004	172868
6420	310049	172818
6421	310089	172765
6422	310130	172713
6423	310175	172662
6424	310217	172611
6425	310254	172556
6426	310299	172506
6427	310341	172454
6428	310386	172404
6429	310425	172351
6430	310469	172300
6431	310516	172251
6432	310569	172206
6433	310605	172150
6434	310647	172099
6435	310690	172048
6436	310730	171995
6437	310783	171949
6438	310830	171900
6439	310871	171848
6440	310911	171795
6441	310948	171740
6442	310986	171687
6443	311037	171639
6444	311083	171590
6445	311127	171540
6446	311173	171490
6447	311214	171438
6448	311269	171393
6449	311318	171346
6450	311368	171298
6451	311410	171247
6452	311454	171196
6453	311496	171144
6454	311545	171096
6455	311584	171043
6456	311622	170989
6457	311660	170935
6458	311704	170884
6459	311741	170830
6460	311785	170779
6461	311824	170726
6462	311866	170675
6463	311905	170621
6464	311950	170571
6465	312001	170524
6466	312057	170480
6467	312101	170430
6468	312149	170382
6469	312203	170336
6470	312266	170296
6471	312323	170252
6472	312384	170211
6473	312445	170170
6474	312490	170120
6475	312552	170079
6476	312598	170030
6477	312648	169982
6478	312689	169930
6479	312729	169877
6480	312772	169826
6481	312808	169771
6482	312848	169719
6483	312889	169666
6484	312939	169619
6485	312985	169570
6486	313044	169527
6487	313086	169475
6488	313133	169426
6489	313164	169369
6490	313204	169316
6491	313256	169270
6492	313305	169222
6493	313357	169176
6494	313415	169133
6495	313463	169085
6496	313506	169033
6497	313559	168988
6498	313597	168934
6499	313648	168887
6500	313685	168833
6501	313724	168780
6502	313773	168732
6503	313823	168684
6504	313864	168632
6505	313910	168583
6506	313949	168530
6507	313995	168480
6508	314040	168430
6509	314081	168378
6510	314142	168337
6511	314198	168292
6512	314242	168242
6513	314284	168191
6514	314345	168149
6515	314388	168098
6516	314439	168051
6517	314489	168004
6518	314533	167953
6519	314581	167905
6520	314620	167852
6521	314676	167808
6522	314716	167755
6523	314761	167705
6524	314804	167654
6525	314846	167602
6526	314891	167552
6527	314937	167503
6528	314981	167452
6529	315031	167405
6530	315076	167355
6531	315130	167310
6532	315178	167261
6533	315234	167218
6534	315279	167168
6535	315329	167120
6536	315378	167073
6537	315422	167022
6538	315470	166974
6539	315522	166927
6540	315572	166880
6541	315620	166832
6542	315667	166783
6543	315708	166731
6544	315750	166679
6545	315790	166626
6546	315834	166576
6547	315875	166524
6548	315913	166470
6549	315962	166422
6550	316004	166371
6551	316050	166322
6552	316096	166272
6553	316150	166227
6554	316198	166178
6555	316256	166135
6556	316294	166082
6557	316340	166032
6558	316379	165980
6559	316420	165927
6560	316463	165876
6561	316520	165833
6562	316560	165780
6563	316603	165729
6564	316642	165676
6565	316684	165625
6566	316732	165576
6567	316777	165526
6568	316820	165475
6569	316861	165423
6570	316901	165371
6571	316946	165321
6572	316995	165273
6573	317035	165221
6574	317073	165167
6575	317114	165115
6576	317168	165070
6577	317233	165030
6578	317280	164982
6579	317333	164936
6580	317381	164887
6581	317433	164841
6582	317475	164790
6583	317536	164748
6584	317592	164704
6585	317646	164659
6586	317694	164610
